fixture_id	method	method_short	background_recording_id	background_window_id	mad_stratum	injection_seed	source_count	crowding_case	source_index	morphology	truth_center_y	truth_center_x	source_on_truth_center_score_z	intervention_truth_center_score_z	source_on_native_full_pixel_rank	source_on_native_full_pixel_count	source_on_local_pixel_rank	source_on_local_pixel_count	intervention_local_pixel_rank	source_on_top4_cutoff_score_z	source_on_top4_cutoff_margin_z	source_on_strongest_outside_match_radius_score_z	source_on_strongest_outside_match_radius_margin_z	source_on_strongest_outside_match_radius_distance_px	source_on_top4_min_distance_to_truth_px	source_on_top4_displaced	source_on_recovered	intervention_recovered	classification	native_candidates_semantics
060126_10_rest__window_2_median_mad__sources_1__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	1	single	0	crescent	51	27	0.9873496449382909	0.6124729099148907	775	4096	10	49	15	4.5945173998712034	-3.6071677549329126	5.780979028428908	-4.793629383490617	22.02271554554524	14.317821063276353	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	1	single	0	crescent	50	16	1.9570875839681607	2.082810702369029	252	4096	16	49	7	4.21957295196981	-2.2624853680016495	8.107628274342057	-6.150540690373896	30.01666203960727	10.198039027185569	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	1	single	0	crescent	50	16	-1.122364525846975	-0.1448465519266201	3651	4096	38	49	35	3.0983110990913496	-4.220675624938325	3.449009190466771	-4.571373716313746	36.6742416417845	7.280109889280518	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	1	single	0	crescent	50	16	-0.08418129194721202	-0.06214577242410137	2201	4096	33	49	24	4.6793638290385	-4.763545120985712	5.778052782229114	-5.862234074176326	33.0	5.385164807134504	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	1	single	0	ellipse	28	33	1.7621930427494346	1.9391035851996583	307	4096	7	49	4	4.239094740996483	-2.476901698247049	8.107628274342057	-6.345435231592623	26.419689627245813	22.47220505424423	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	1	single	0	ellipse	28	33	-0.0046135431693098425	-0.10146828830085688	2056	4096	9	49	14	3.111845546674056	-3.116459089843366	3.458947961197239	-3.463561504366549	24.20743687382041	18.027756377319946	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_1__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	1	single	0	ellipse	28	33	1.116374375444238	0.16374959762908636	677	4096	7	49	14	4.589672848860823	-3.473298473416585	5.774284165380619	-4.657909789936381	27.202941017470888	21.540659228538015	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	9	46	1.0643939081838782	1.352817453137662	705	4096	15	49	12	4.239094740996483	-3.174700832812605	8.107628274342057	-7.043234366158178	42.0	38.2099463490856	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	1	crescent	19	34	1.2087098305682333	2.1114324320685274	607	4096	14	49	4	4.239094740996483	-3.03038491042825	8.107628274342057	-6.898918443773823	34.17601498127012	29.0	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	9	46	-1.5449715892213423	-1.1986510027455086	3950	4096	41	49	49	3.078986983297378	-4.6239585725187204	3.4358079010815117	-4.980779490302854	34.52535300326414	34.52535300326414	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	1	crescent	19	34	-1.0937982383523546	-0.7046458231514758	3605	4096	35	49	47	3.078986983297378	-4.1727852216497325	3.4358079010815117	-4.5296061394338665	30.0	30.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	9	46	-0.5226864823092566	-0.8417733872183986	2919	4096	33	49	49	4.587776903485463	-5.11046338579472	5.775051231766939	-6.297737714076196	41.10960958218893	41.10960958218893	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	2	separated	1	crescent	19	34	0.8382971837802189	1.3256937266661533	913	4096	7	49	4	4.587776903485463	-3.7494797197052443	5.775051231766939	-4.936754047986721	34.438350715445125	27.018512172212592	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	0	crescent	15	49	2.1940211990724707	2.8072333351981467	211	4096	12	49	3	4.301676799207329	-2.1076556001348585	8.107628274342057	-5.913607075269586	36.124783736376884	2.8284271247461903	False	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	1	ellipse	19	51	2.7142871199129606	2.2809728821332658	126	4096	15	49	10	4.301676799207329	-1.5873896792943687	8.107628274342057	-5.393341154429097	32.38826948140329	2.0	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	0	crescent	15	49	-0.40393265373260634	-0.8515753222261437	2693	4096	30	49	43	3.2043835366410605	-3.608316190373667	3.4912340432096225	-3.895166696942229	28.160255680657446	19.026297590440446	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	1	ellipse	19	51	0.12613639166261162	-0.7743259018390165	1866	4096	19	49	42	3.2043835366410605	-3.078247144978449	3.4912340432096225	-3.365097651547011	24.020824298928627	15.033296378372908	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	0	crescent	15	49	1.1392352276355637	1.868494538359172	679	4096	14	49	3	4.594058894504015	-3.4548236668684513	5.758944763258794	-4.61970953562323	35.0	35.0	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3102	2	overlap	1	ellipse	19	51	1.540545382160682	1.4905179145643341	430	4096	10	49	7	4.594058894504015	-3.0535135123433332	5.758944763258794	-4.218399381098111	31.064449134018133	31.064449134018133	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	40	26	1.9246029840963552	0.2441871729156686	265	4096	2	49	18	4.193221419926875	-2.2686184358305197	8.107628274342057	-6.183025290245702	22.825424421026653	12.0	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	35	20	2.045323953943968	0.6132361835561024	223	4096	9	49	18	4.193221419926875	-2.147897465982907	8.107628274342057	-6.062304320398089	30.528675044947494	7.810249675906654	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	40	26	-1.1875851048116657	0.0649183108874507	3708	4096	35	49	14	3.1070462133260484	-4.294631318137714	3.451414346436966	-4.6389994512486314	26.1725046566048	12.36931687685298	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	35	20	-0.9078985465417689	-0.7961341011037489	3408	4096	46	49	46	3.1070462133260484	-4.014944759867817	3.451414346436966	-4.359312892978735	32.984845004941285	10.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	0	ellipse	40	26	1.74253304774421	-0.4964431503962581	339	4096	6	49	40	4.4946835085245604	-2.75215046078035	5.789138424290129	-4.0466053765459185	25.079872407968907	13.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3103	2	near_neighbor	1	crescent	35	20	2.3271003067702756	2.378259139863727	163	4096	6	49	2	4.4946835085245604	-2.167583201754285	5.789138424290129	-3.462038117519853	32.64965543462902	7.0710678118654755	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	0	crescent	30	33	1.0653345210330725	2.1845160666095964	717	4096	11	49	4	4.220816842353969	-3.1554823213208962	8.076035648402382	-7.010701127369309	24.698178070456937	20.518284528683193	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	35	22	2.3292990173804173	3.151373554531776	191	4096	4	49	1	4.220816842353969	-1.8915178249735516	8.076035648402382	-5.746736631021964	28.844410203711913	10.44030650891055	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	2	crescent	55	54	3.2143147931287257	2.686356433780981	80	4096	4	49	1	4.220816842353969	-1.0065020492252432	8.076035648402382	-4.861720855273656	8.94427190999916	7.0710678118654755	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	3	ellipse	46	21	3.8613703838646445	2.741095852415965	50	4096	6	49	2	4.220816842353969	-0.35944645848932444	8.076035648402382	-4.214665264537738	25.495097567963924	2.23606797749979	False	True	True	recovered_source_on	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	0	crescent	30	33	-0.7191838315263216	-0.39072468253313025	3190	4096	26	49	42	3.0425700595227347	-3.7617538910490564	3.553458504485115	-4.272642336011437	23.021728866442675	17.46424919657298	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	35	22	0.20700233103667218	-0.47811665780830803	1723	4096	14	49	48	3.0425700595227347	-2.8355677284860628	3.553458504485115	-3.346456173448443	31.04834939252005	11.313708498984761	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	2	crescent	55	54	-0.022110738557046712	-0.49286333951120637	2071	4096	23	49	46	3.0425700595227347	-3.0646807980797814	3.553458504485115	-3.5755692430421617	12.165525060596439	12.165525060596439	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	3	ellipse	46	21	0.49052698488530116	-0.3763922932519011	1297	4096	17	49	37	3.0425700595227347	-2.5520430746374334	3.553458504485115	-3.0629315195998137	31.144823004794873	7.615773105863909	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	0	crescent	30	33	0.2293485483461879	0.7276004303960137	1705	4096	21	49	7	4.849290610273277	-4.619942061927089	5.6892218836996795	-5.459873335353492	25.612496949731394	15.652475842498529	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	1	ellipse	35	22	3.1426778007214153	3.119584373248208	69	4096	5	49	1	4.849290610273277	-1.7066128095518618	5.6892218836996795	-2.546544082978264	30.886890422961002	9.848857801796104	True	False	True	native_background_competition	unknown_not_negative
060126_10_rest__window_2_median_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_10_rest	060126_10_rest__window_2_median_mad	median_mad	3101	4	separated	2	crescent	55	54	2.6760481974981296	2.438738341529729	123	4096	6	49	1	4.849290610273277	-2.1732424127751475	5.6892218836996795	-3.01317368620155	7.0710678118654755	7.0710678118654755	True	False	True	native_background_competition	unknown_not_negative
